event_time,event_phase
2019-09-14T12:47:00Z,3
2019-09-14T12:48:53Z,3
2019-09-14T12:49:34Z,3
2019-09-14T12:51:19Z,2
2019-09-14T12:53:33Z,1
2019-09-14T12:54:01Z,1
2019-09-14T12:55:17Z,1
2019-09-14T12:57:41Z,1
2019-09-14T12:58:57Z,3
2019-09-14T13:02:39Z,3
2019-09-14T13:09:57Z,1
2019-09-14T13:15:30Z,3
2019-09-14T13:16:19Z,3
2019-09-14T13:19:01Z,2
2019-09-14T13:23:27Z,1
2019-09-14T13:44:38Z,3
2019-09-14T13:46:29Z,1
2019-09-14T13:47:56Z,3
2019-09-14T13:51:08Z,3
2019-09-14T13:51:48Z,3
2019-09-14T13:52:35Z,3
2019-09-14T13:53:57Z,3
2019-09-14T13:55:14Z,3
2019-09-14T13:56:14Z,3
2019-09-14T13:57:03Z,3
2019-09-14T13:57:18Z,1
2019-09-14T14:01:31Z,3
2019-09-14T14:02:23Z,3
2019-09-14T14:02:53Z,3
2019-09-14T14:03:27Z,1
2019-09-14T14:03:53Z,3
2019-09-14T14:05:58Z,3
2019-09-14T14:06:30Z,3
2019-09-14T14:07:30Z,3
2019-09-14T14:09:40Z,3
2019-09-14T14:09:56Z,1
2019-09-14T14:09:59Z,2
2019-09-14T14:11:18Z,3
2019-09-14T14:11:36Z,2
2019-09-14T14:11:51Z,3
2019-09-14T14:14:07Z,2
2019-09-14T14:14:39Z,2
2019-09-14T14:16:27Z,2
2019-09-14T14:16:36Z,3
2019-09-14T14:18:47Z,2
2019-09-14T14:20:08Z,3
2019-09-14T14:21:07Z,2
2019-09-14T14:21:12Z,3
2019-09-14T14:22:20Z,3
2019-09-14T14:23:43Z,3
2019-09-14T14:24:53Z,3
2019-09-14T14:25:47Z,2
2019-09-14T14:27:03Z,3
2019-09-14T14:28:07Z,2
2019-09-14T14:29:12Z,3
2019-09-14T14:30:15Z,2
2019-09-14T14:30:33Z,3
2019-09-14T14:32:37Z,1
2019-09-14T14:32:42Z,3
2019-09-14T14:32:47Z,2
2019-09-14T14:34:53Z,1
2019-09-14T14:35:07Z,2
2019-09-14T14:36:38Z,3
2019-09-14T14:37:14Z,1
2019-09-14T14:37:27Z,2
2019-09-14T14:39:35Z,3
2019-09-14T14:39:47Z,2
2019-09-14T14:40:17Z,1
2019-09-14T14:42:08Z,2
2019-09-14T14:44:28Z,2
2019-09-14T14:44:57Z,3
2019-09-14T14:46:48Z,2
2019-09-14T14:49:08Z,2
2019-09-14T14:49:33Z,3
2019-09-14T14:50:48Z,3
2019-09-14T14:51:28Z,2
2019-09-14T14:51:44Z,1
2019-09-14T14:53:48Z,2
2019-09-14T14:56:08Z,2
2019-09-14T14:56:35Z,3
2019-09-14T14:58:28Z,2
2019-09-14T14:59:02Z,1
2019-09-14T14:59:27Z,3
2019-09-14T15:00:07Z,3
2019-09-14T15:00:48Z,2
2019-09-14T15:02:04Z,3
2019-09-14T15:03:08Z,2
2019-09-14T15:05:28Z,2
2019-09-14T15:07:48Z,2
2019-09-14T15:08:45Z,1
2019-09-14T15:10:06Z,2
2019-09-14T15:12:28Z,2
2019-09-14T15:12:41Z,3
2019-09-14T15:14:48Z,2
2019-09-14T15:16:32Z,3
2019-09-14T15:17:01Z,3
2019-09-14T15:17:09Z,2
2019-09-14T15:17:35Z,3
2019-09-14T15:18:29Z,3
2019-09-14T15:19:29Z,2
2019-09-14T15:20:22Z,3
2019-09-14T15:21:17Z,3
2019-09-14T15:21:49Z,2
2019-09-14T15:22:49Z,3
2019-09-14T15:23:49Z,1
2019-09-14T15:27:55Z,2
2019-09-14T15:28:55Z,2
2019-09-14T15:29:33Z,3
2019-09-14T15:29:49Z,2
2019-09-14T15:31:20Z,3
2019-09-14T15:32:36Z,2
2019-09-14T15:32:53Z,1
2019-09-14T15:33:49Z,2
2019-09-14T15:35:36Z,2
2019-09-14T15:36:29Z,2
2019-09-14T15:37:46Z,2
2019-09-14T15:38:24Z,2
2019-09-14T15:39:22Z,2
2019-09-14T15:40:18Z,2
2019-09-14T15:42:32Z,2
2019-09-14T15:43:06Z,1
2019-09-14T15:43:29Z,2
2019-09-14T15:44:07Z,2
2019-09-14T15:45:43Z,1
2019-09-14T15:47:16Z,1
2019-09-14T15:48:04Z,2
2019-09-14T15:48:31Z,1
2019-09-14T15:49:59Z,2
2019-09-14T15:50:31Z,3
2019-09-14T15:52:03Z,2
2019-09-14T15:55:38Z,2
2019-09-14T15:58:46Z,1
2019-09-14T15:59:19Z,1
2019-09-14T16:00:16Z,1
2019-09-14T16:03:45Z,2
2019-09-14T16:03:46Z,1
2019-09-14T16:04:15Z,1
2019-09-14T16:05:06Z,1
2019-09-14T16:13:53Z,1
2019-09-14T16:15:39Z,1
2019-09-14T16:43:19Z,2
2019-09-14T16:51:32Z,3
2019-09-14T16:55:33Z,2
2019-09-14T16:57:37Z,2
2019-09-14T16:58:20Z,2
2019-09-14T17:02:21Z,2
2019-09-14T17:03:21Z,2
2019-09-14T17:04:21Z,2
2019-09-14T17:05:21Z,2
2019-09-14T17:06:21Z,2
2019-09-14T17:07:21Z,2
2019-09-14T17:08:21Z,2
2019-09-14T17:09:21Z,2
2019-09-14T17:09:27Z,1
2019-09-14T17:09:49Z,3
2019-09-14T17:10:21Z,2
2019-09-14T17:11:50Z,2
2019-09-14T17:13:18Z,2
2019-09-14T17:14:46Z,2
2019-09-14T17:16:14Z,2
2019-09-14T17:17:42Z,2
2019-09-14T17:19:10Z,2
2019-09-14T17:20:38Z,2
2019-09-14T17:22:06Z,2
2019-09-14T17:23:34Z,2
2019-09-14T17:25:02Z,2
2019-09-14T17:26:30Z,2
2019-09-14T17:27:59Z,2
2019-09-14T17:29:27Z,2
2019-09-14T17:30:55Z,2
2019-09-14T17:33:15Z,2
2019-09-14T17:35:35Z,2
2019-09-14T17:37:28Z,3
2019-09-14T17:37:56Z,2
2019-09-14T17:38:33Z,3
2019-09-14T17:39:23Z,3
2019-09-14T17:40:04Z,3
2019-09-14T17:40:16Z,2
2019-09-14T17:42:36Z,2
2019-09-14T17:43:19Z,3
2019-09-14T17:44:56Z,2
2019-09-14T17:47:16Z,2
2019-09-14T17:49:36Z,2
2019-09-14T17:51:56Z,2
2019-09-14T17:54:16Z,2
2019-09-14T17:56:36Z,2
2019-09-14T17:58:56Z,2
2019-09-14T18:01:16Z,2
2019-09-14T18:03:36Z,2
2019-09-14T18:05:56Z,2
2019-09-14T18:08:16Z,2
2019-09-14T18:10:36Z,2
2019-09-14T18:10:39Z,3
2019-09-14T18:12:57Z,2
2019-09-14T18:14:54Z,1
2019-09-14T18:15:17Z,2
2019-09-14T18:17:37Z,2
2019-09-14T18:19:57Z,2
2019-09-14T18:22:17Z,2
2019-09-14T18:24:37Z,2
2019-09-14T18:26:57Z,2
2019-09-14T18:29:17Z,2
2019-09-14T18:31:37Z,2
2019-09-14T18:33:57Z,2
2019-09-14T18:36:17Z,1
2019-09-14T18:36:17Z,2
2019-09-14T18:38:37Z,2
2019-09-14T18:39:15Z,3
2019-09-14T18:40:58Z,2
2019-09-14T18:43:18Z,2
2019-09-14T18:45:38Z,2
2019-09-14T18:47:58Z,2
2019-09-14T18:50:18Z,2
2019-09-14T18:52:38Z,2
2019-09-14T18:54:58Z,2
2019-09-14T18:57:18Z,2
2019-09-14T18:59:38Z,2
2019-09-14T19:01:58Z,2
2019-09-14T19:04:18Z,2
2019-09-14T19:06:18Z,3
2019-09-14T19:06:38Z,2
2019-09-14T19:08:58Z,2
2019-09-14T19:10:24Z,2
2019-09-14T19:11:18Z,2
2019-09-14T19:13:39Z,2
2019-09-14T19:15:59Z,2
2019-09-14T19:16:46Z,2
2019-09-14T19:18:19Z,2
2019-09-14T19:20:39Z,2
2019-09-14T19:22:59Z,2
2019-09-14T19:25:19Z,2
2019-09-14T19:27:39Z,2
2019-09-14T19:29:59Z,2
2019-09-14T19:32:19Z,2
2019-09-14T19:33:08Z,1
2019-09-14T19:33:12Z,2
2019-09-14T19:34:39Z,2
2019-09-14T19:36:59Z,2
2019-09-14T19:39:19Z,2
2019-09-14T19:41:39Z,2
2019-09-14T19:43:59Z,2
2019-09-14T19:46:20Z,2
2019-09-14T19:48:40Z,2
2019-09-14T19:51:00Z,2
2019-09-14T19:53:20Z,2
2019-09-14T19:55:40Z,2
2019-09-14T19:58:00Z,2
2019-09-14T19:59:39Z,3
2019-09-14T20:00:20Z,2
2019-09-14T20:01:10Z,1
2019-09-14T20:09:06Z,3
2019-09-14T20:12:48Z,1
2019-09-14T20:14:21Z,1
2019-09-14T20:14:51Z,1
2019-09-14T20:18:01Z,1
2019-09-14T20:18:25Z,2
2019-09-14T20:21:54Z,1
2019-09-14T20:23:53Z,1
2019-09-14T20:28:17Z,1
2019-09-14T20:36:11Z,2
2019-09-14T20:37:54Z,1
2019-09-14T20:41:21Z,1
2019-09-14T20:47:04Z,3
2019-09-14T20:50:03Z,3
2019-09-14T20:51:48Z,2
2019-09-14T20:51:48Z,3
2019-09-14T21:10:57Z,2
2019-09-14T21:14:45Z,1
2019-09-14T21:16:37Z,1
2019-09-14T21:20:30Z,1
2019-09-14T21:21:04Z,2
2019-09-14T21:21:41Z,3
2019-09-14T21:22:45Z,2
2019-09-14T21:23:21Z,2
2019-09-14T21:40:38Z,1
2019-09-14T21:56:26Z,2
2019-09-14T22:17:34Z,1
2019-09-14T22:18:23Z,2
2019-09-14T22:18:31Z,3
2019-09-14T22:20:30Z,2
2019-09-14T22:22:59Z,2
2019-09-14T22:26:29Z,3
2019-09-14T22:32:48Z,1
2019-09-14T22:46:51Z,3
2019-09-14T22:48:46Z,2
2019-09-14T23:02:47Z,1
2019-09-14T23:10:23Z,1
2019-09-14T23:12:03Z,2
2019-09-14T23:19:47Z,1
2019-09-14T23:37:46Z,1
2019-09-14T23:46:38Z,1
2019-09-14T23:47:27Z,2
2019-09-14T23:49:25Z,2
2019-09-14T23:49:55Z,2
2019-09-14T23:52:21Z,2
2019-09-14T23:52:59Z,2
2019-09-14T23:53:58Z,2
2019-09-14T23:54:23Z,2
2019-09-14T23:55:11Z,2
2019-09-14T23:56:08Z,2
2019-09-14T23:57:32Z,2
2019-09-14T23:59:04Z,2
2019-09-15T00:03:46Z,2
2019-09-15T00:04:18Z,2
2019-09-15T00:22:48Z,3
2019-09-15T00:26:58Z,2
2019-09-15T00:29:05Z,3
2019-09-15T00:33:29Z,3
2019-09-15T00:37:19Z,2
2019-09-15T00:38:59Z,2
2019-09-15T00:43:23Z,2
2019-09-15T00:45:36Z,3
2019-09-15T00:46:00Z,2
2019-09-15T00:47:03Z,3
2019-09-15T00:51:00Z,3
2019-09-15T00:51:28Z,3
2019-09-15T00:52:02Z,2
2019-09-15T00:53:57Z,2
2019-09-15T00:55:53Z,3
2019-09-15T00:57:31Z,3
2019-09-15T00:59:21Z,3
2019-09-15T01:00:59Z,2
2019-09-15T01:01:22Z,3
2019-09-15T01:04:57Z,3
2019-09-15T01:14:12Z,3
2019-09-15T01:17:19Z,3
2019-09-15T01:17:22Z,2
2019-09-15T01:49:06Z,3
2019-09-15T01:50:29Z,3
2019-09-15T01:55:07Z,3
2019-09-15T01:58:59Z,3
2019-09-15T02:07:28Z,3
2019-09-15T02:10:28Z,3
2019-09-15T02:13:56Z,3
2019-09-15T02:15:46Z,3
2019-09-15T02:16:33Z,3
2019-09-15T02:16:38Z,1
2019-09-15T02:17:24Z,3
2019-09-15T02:21:14Z,3
2019-09-15T02:22:03Z,3
2019-09-15T02:22:36Z,3
2019-09-15T02:24:08Z,3
2019-09-15T02:25:14Z,3
2019-09-15T02:27:34Z,3
2019-09-15T02:30:13Z,3
2019-09-15T02:31:39Z,3
2019-09-15T02:36:01Z,3
2019-09-15T02:40:54Z,3
2019-09-15T02:43:06Z,3
2019-09-15T02:43:37Z,2
2019-09-15T02:45:05Z,3
2019-09-15T02:56:12Z,3
2019-09-15T02:59:29Z,3
2019-09-15T03:01:53Z,3
2019-09-15T03:03:04Z,3
2019-09-15T03:05:17Z,3
2019-09-15T03:06:15Z,3
2019-09-15T03:07:00Z,3
2019-09-15T03:08:16Z,3
2019-09-15T03:10:00Z,3
2019-09-15T03:11:16Z,3
2019-09-15T03:13:37Z,3
2019-09-15T03:14:40Z,3
2019-09-15T03:15:49Z,3
2019-09-15T03:23:01Z,3
2019-09-15T03:24:08Z,3
2019-09-15T03:30:00Z,3
2019-09-15T03:34:45Z,1
2019-09-15T03:35:37Z,3
2019-09-15T03:38:25Z,3
2019-09-15T03:39:49Z,3
2019-09-15T03:45:19Z,3
2019-09-15T03:50:53Z,1
2019-09-15T04:03:29Z,2
2019-09-15T04:12:46Z,3
2019-09-15T04:14:57Z,3
2019-09-15T04:19:43Z,3
2019-09-15T04:20:17Z,3
2019-09-15T04:22:04Z,3
2019-09-15T04:23:31Z,3
2019-09-15T04:25:19Z,3
2019-09-15T04:26:31Z,3
2019-09-15T04:32:01Z,3
2019-09-15T04:32:47Z,3
2019-09-15T04:33:40Z,3
2019-09-15T04:40:31Z,3
2019-09-15T04:41:49Z,3
2019-09-15T04:49:06Z,3
2019-09-15T04:53:20Z,3
2019-09-15T04:57:36Z,3
2019-09-15T05:06:04Z,3
2019-09-15T05:06:52Z,3
2019-09-15T05:07:57Z,3
2019-09-15T05:10:35Z,3
2019-09-15T05:12:05Z,3
2019-09-15T05:12:58Z,3
2019-09-15T05:14:29Z,3
2019-09-15T05:20:29Z,2
2019-09-15T05:23:01Z,3
2019-09-15T05:24:03Z,3
2019-09-15T05:25:09Z,3
2019-09-15T05:27:23Z,3
2019-09-15T05:29:17Z,3
2019-09-15T05:33:36Z,3
2019-09-15T05:48:27Z,3
2019-09-15T05:49:24Z,3
2019-09-15T05:50:15Z,3
2019-09-15T05:51:41Z,3
2019-09-15T05:57:34Z,3
2019-09-15T06:01:40Z,3
2019-09-15T06:12:49Z,3
2019-09-15T06:37:53Z,2
2019-09-15T06:44:34Z,3
2019-09-15T06:51:40Z,3
2019-09-15T06:52:25Z,1
2019-09-15T06:54:49Z,3
2019-09-15T06:56:23Z,3
2019-09-15T06:57:58Z,3
2019-09-15T06:59:39Z,3
2019-09-15T07:03:49Z,3
2019-09-15T07:09:41Z,3
2019-09-15T07:10:39Z,3
2019-09-15T07:11:44Z,3
2019-09-15T07:13:01Z,3
2019-09-15T07:14:42Z,3
2019-09-15T07:17:13Z,3
2019-09-15T07:20:41Z,3
2019-09-15T07:22:44Z,3
2019-09-15T07:23:10Z,3
2019-09-15T07:23:44Z,3
2019-09-15T07:24:49Z,3
2019-09-15T07:25:23Z,3
2019-09-15T07:27:17Z,3
2019-09-15T07:28:30Z,3
2019-09-15T07:29:49Z,3
2019-09-15T07:31:17Z,3
2019-09-15T07:35:31Z,3
2019-09-15T07:38:49Z,3
2019-09-15T07:43:06Z,3
2019-09-15T07:44:12Z,3
2019-09-15T07:45:42Z,3
2019-09-15T07:46:13Z,3
2019-09-15T07:46:57Z,3
2019-09-15T07:48:10Z,3
2019-09-15T07:49:16Z,3
2019-09-15T07:50:40Z,3
2019-09-15T07:51:15Z,3
2019-09-15T07:54:04Z,3
2019-09-15T07:55:12Z,3
2019-09-15T07:56:14Z,3
2019-09-15T07:57:02Z,3
2019-09-15T07:57:34Z,2
2019-09-15T07:58:18Z,3
2019-09-15T08:00:30Z,3
2019-09-15T08:01:17Z,3
2019-09-15T08:10:40Z,3
2019-09-15T08:13:49Z,3
2019-09-15T08:15:13Z,3
2019-09-15T08:16:18Z,3
2019-09-15T08:17:36Z,3
2019-09-15T08:20:36Z,3
2019-09-15T08:22:09Z,3
2019-09-15T08:25:22Z,3
2019-09-15T08:30:33Z,3
2019-09-15T08:31:04Z,3
2019-09-15T08:31:58Z,3
2019-09-15T08:33:35Z,3
2019-09-15T08:40:51Z,3
2019-09-15T08:42:37Z,3
2019-09-15T08:51:56Z,3
2019-09-15T09:09:05Z,3
2019-09-15T09:15:42Z,2
2019-09-15T09:16:42Z,2
2019-09-15T09:22:25Z,3
2019-09-15T09:22:30Z,2
2019-09-15T09:23:21Z,3
2019-09-15T09:24:04Z,3
2019-09-15T09:26:54Z,3
2019-09-15T09:28:16Z,3
2019-09-15T09:29:34Z,3
2019-09-15T09:35:59Z,3
2019-09-15T09:36:52Z,1
2019-09-15T09:47:27Z,1
2019-09-15T09:52:05Z,1
2019-09-15T09:52:34Z,3
2019-09-15T09:53:59Z,3
2019-09-15T09:54:24Z,2
2019-09-15T09:54:49Z,2
2019-09-15T09:56:18Z,2
2019-09-15T09:57:03Z,2
2019-09-15T10:03:05Z,2
2019-09-15T10:03:07Z,3
2019-09-15T10:04:45Z,3
2019-09-15T10:07:12Z,3
2019-09-15T10:07:40Z,3
2019-09-15T10:08:04Z,3
2019-09-15T10:09:15Z,3
2019-09-15T10:09:44Z,3
2019-09-15T10:10:35Z,3
2019-09-15T10:11:04Z,1
2019-09-15T10:11:18Z,3
2019-09-15T10:11:53Z,1
2019-09-15T10:12:02Z,3
2019-09-15T10:12:05Z,2
2019-09-15T10:12:25Z,1
2019-09-15T10:15:15Z,3
2019-09-15T10:19:30Z,3
2019-09-15T10:20:16Z,2
2019-09-15T10:20:59Z,1
2019-09-15T10:22:31Z,3
2019-09-15T10:23:45Z,1
2019-09-15T10:23:46Z,3
2019-09-15T10:26:16Z,3
2019-09-15T10:26:51Z,3
2019-09-15T10:29:18Z,3
2019-09-15T10:36:48Z,3
2019-09-15T10:40:21Z,2
2019-09-15T10:42:25Z,2
2019-09-15T10:42:30Z,3
2019-09-15T10:43:08Z,2
2019-09-15T10:43:26Z,1
2019-09-15T10:46:19Z,3
2019-09-15T10:47:09Z,2
2019-09-15T10:48:09Z,2
2019-09-15T10:49:09Z,2
2019-09-15T10:49:32Z,3
2019-09-15T10:50:09Z,2
2019-09-15T10:50:53Z,3
2019-09-15T10:51:09Z,2
2019-09-15T10:52:09Z,2
2019-09-15T10:53:09Z,2
2019-09-15T10:54:09Z,2
2019-09-15T10:55:09Z,2
2019-09-15T10:56:38Z,2
2019-09-15T10:58:06Z,2
2019-09-15T10:59:34Z,2
2019-09-15T11:01:02Z,2
2019-09-15T11:02:30Z,2
2019-09-15T11:03:58Z,2
2019-09-15T11:05:26Z,2
2019-09-15T11:06:45Z,3
2019-09-15T11:06:54Z,2
2019-09-15T11:08:22Z,2
2019-09-15T11:09:51Z,2
2019-09-15T11:11:19Z,2
2019-09-15T11:12:47Z,2
2019-09-15T11:14:15Z,2
2019-09-15T11:15:43Z,2
2019-09-15T11:18:04Z,2
2019-09-15T11:20:24Z,2
2019-09-15T11:22:44Z,2
2019-09-15T11:25:04Z,2
2019-09-15T11:27:24Z,2
2019-09-15T11:29:44Z,2
2019-09-15T11:32:04Z,2
2019-09-15T11:34:24Z,2
2019-09-15T11:36:44Z,2
2019-09-15T11:39:04Z,2
2019-09-15T11:41:24Z,2
2019-09-15T11:43:44Z,2
2019-09-15T11:46:05Z,2
2019-09-15T11:48:25Z,2
2019-09-15T11:50:45Z,2
2019-09-15T11:53:05Z,2
2019-09-15T11:55:03Z,3
2019-09-15T11:55:25Z,2
2019-09-15T11:56:14Z,3
2019-09-15T11:58:05Z,2
2019-09-15T12:00:05Z,2
2019-09-15T12:01:22Z,1
2019-09-15T12:02:25Z,2
2019-09-15T12:04:43Z,2
2019-09-15T12:05:43Z,2
2019-09-15T12:06:33Z,1
2019-09-15T12:06:43Z,2
2019-09-15T12:07:43Z,2
2019-09-15T12:08:42Z,2
2019-09-15T12:09:42Z,2
2019-09-15T12:10:42Z,2
2019-09-15T12:11:39Z,2
2019-09-15T12:12:41Z,2
2019-09-15T12:13:41Z,2
2019-09-15T12:14:06Z,2
2019-09-15T12:14:41Z,2
2019-09-15T12:15:05Z,3
2019-09-15T12:15:41Z,2
2019-09-15T12:16:26Z,2
2019-09-15T12:17:40Z,2
2019-09-15T12:18:40Z,2
2019-09-15T12:19:40Z,2
2019-09-15T12:20:39Z,2
2019-09-15T12:21:06Z,2
2019-09-15T12:21:39Z,2
2019-09-15T12:22:12Z,3
2019-09-15T12:22:39Z,2
2019-09-15T12:23:04Z,1
2019-09-15T12:23:38Z,2
2019-09-15T12:24:47Z,2
2019-09-15T12:25:42Z,2
2019-09-15T12:28:06Z,2
2019-09-15T12:28:33Z,2
2019-09-15T12:29:33Z,2
2019-09-15T12:30:26Z,2
2019-09-15T12:31:32Z,2
2019-09-15T12:32:32Z,2
2019-09-15T12:33:32Z,2
2019-09-15T12:34:32Z,2
2019-09-15T12:35:06Z,2
2019-09-15T12:35:31Z,2
2019-09-15T12:36:31Z,2
2019-09-15T12:37:26Z,2
2019-09-15T12:38:31Z,2
2019-09-15T12:39:30Z,2
2019-09-15T12:40:30Z,2
2019-09-15T12:41:30Z,2
2019-09-15T12:42:30Z,2
2019-09-15T12:43:29Z,2
2019-09-15T12:44:27Z,2
2019-09-15T12:45:29Z,2
2019-09-15T12:46:29Z,2
2019-09-15T12:47:28Z,2
2019-09-15T12:48:28Z,2
2019-09-15T12:49:28Z,2
2019-09-15T12:50:28Z,2
2019-09-15T12:51:27Z,2
2019-09-15T12:52:27Z,2
2019-09-15T12:53:27Z,2
2019-09-15T12:54:27Z,2
2019-09-15T12:55:26Z,2
2019-09-15T12:56:26Z,2
2019-09-15T12:57:26Z,2
2019-09-15T12:58:25Z,2
2019-09-15T12:59:25Z,2
2019-09-15T13:00:25Z,2
2019-09-15T13:01:25Z,2
2019-09-15T13:02:25Z,2
2019-09-15T13:03:10Z,3
2019-09-15T13:03:24Z,2
2019-09-15T13:04:24Z,2
2019-09-15T13:05:30Z,2
2019-09-15T13:06:08Z,2
2019-09-15T13:07:08Z,2
2019-09-15T13:08:08Z,2
2019-09-15T13:09:18Z,2
2019-09-15T13:13:07Z,2
2019-09-15T13:14:06Z,2
2019-09-15T13:15:06Z,2
2019-09-15T13:16:06Z,2
2019-09-15T13:17:06Z,2
2019-09-15T13:18:05Z,2
2019-09-15T13:19:41Z,2
2019-09-15T13:20:48Z,2
2019-09-15T13:21:47Z,2
2019-09-15T13:22:47Z,2
2019-09-15T13:23:47Z,2
2019-09-15T13:24:47Z,2
2019-09-15T13:25:46Z,2
2019-09-15T13:26:46Z,2
2019-09-15T13:27:46Z,2
2019-09-15T13:28:52Z,2
2019-09-15T13:29:41Z,3
2019-09-15T13:31:36Z,1
2019-09-15T13:32:44Z,1
2019-09-15T13:33:44Z,2
2019-09-15T13:34:44Z,2
2019-09-15T13:35:14Z,2
2019-09-15T13:36:23Z,2
2019-09-15T13:37:13Z,2
2019-09-15T13:38:13Z,2
2019-09-15T13:41:57Z,1
2019-09-15T13:42:37Z,1
2019-09-15T13:44:35Z,1
2019-09-15T13:47:39Z,1
2019-09-15T13:48:10Z,2
2019-09-15T14:02:07Z,2
2019-09-15T14:03:07Z,2
2019-09-15T14:04:06Z,2
2019-09-15T14:05:06Z,2
2019-09-15T14:06:06Z,2
2019-09-15T14:07:05Z,2
2019-09-15T14:08:55Z,2
2019-09-15T14:35:17Z,1
2019-09-15T14:42:56Z,3
2019-09-15T14:43:12Z,1
2019-09-15T14:48:03Z,1
2019-09-15T14:48:55Z,3
2019-09-15T14:48:57Z,1
2019-09-15T14:49:51Z,1
2019-09-15T14:51:55Z,1
2019-09-15T15:00:09Z,1
2019-09-15T15:00:55Z,1
2019-09-15T15:03:48Z,1
2019-09-15T15:06:38Z,1
2019-09-15T15:07:13Z,1
2019-09-15T15:08:04Z,1
2019-09-15T15:08:52Z,1
2019-09-15T15:11:44Z,1
2019-09-15T15:16:06Z,1
2019-09-15T15:21:45Z,1
2019-09-15T15:22:17Z,1
2019-09-15T15:23:02Z,3
2019-09-15T15:26:00Z,1
2019-09-15T15:33:42Z,2
2019-09-15T15:36:17Z,1
2019-09-15T15:36:18Z,2
2019-09-15T15:39:28Z,1
2019-09-15T15:41:17Z,2
2019-09-15T15:42:27Z,2
2019-09-15T15:43:27Z,2
2019-09-15T15:44:27Z,2
2019-09-15T15:45:27Z,2
2019-09-15T15:46:29Z,2
2019-09-15T15:47:15Z,2
2019-09-15T15:48:31Z,2
2019-09-15T15:49:17Z,2
2019-09-15T15:49:43Z,2
2019-09-15T15:51:04Z,2
2019-09-15T15:52:16Z,3
2019-09-15T15:52:24Z,2
2019-09-15T15:53:02Z,2
2019-09-15T15:53:40Z,1
2019-09-15T15:54:17Z,2
2019-09-15T15:55:18Z,1
2019-09-15T15:55:37Z,2
2019-09-15T15:56:42Z,2
2019-09-15T15:57:47Z,2
2019-09-15T15:58:08Z,3
2019-09-15T15:58:43Z,2
2019-09-15T15:59:56Z,2
2019-09-15T16:00:56Z,2
2019-09-15T16:02:08Z,2
2019-09-15T16:02:55Z,2
2019-09-15T16:03:55Z,2
2019-09-15T16:04:55Z,2
2019-09-15T16:05:54Z,2
2019-09-15T16:06:54Z,2
2019-09-15T16:07:54Z,2
2019-09-15T16:08:54Z,2
2019-09-15T16:09:53Z,2
2019-09-15T16:16:07Z,2
2019-09-15T16:17:06Z,2
2019-09-15T16:18:06Z,2
2019-09-15T16:19:06Z,2
2019-09-15T16:20:06Z,2
2019-09-15T16:21:05Z,2
2019-09-15T16:22:05Z,2
2019-09-15T16:23:05Z,2
2019-09-15T16:24:05Z,2
2019-09-15T16:25:04Z,2
2019-09-15T16:26:04Z,2
2019-09-15T16:27:04Z,2
2019-09-15T16:28:03Z,2
2019-09-15T16:28:23Z,1
2019-09-15T16:29:03Z,2
2019-09-15T16:30:03Z,2
2019-09-15T16:30:10Z,3
2019-09-15T16:31:03Z,2
2019-09-15T16:32:02Z,2
2019-09-15T16:33:02Z,2
2019-09-15T16:34:02Z,2
2019-09-15T16:35:02Z,2
2019-09-15T16:36:01Z,2
2019-09-15T16:37:01Z,2
2019-09-15T16:38:01Z,2
2019-09-15T16:39:01Z,2
2019-09-15T16:40:00Z,2
2019-09-15T16:41:00Z,2
2019-09-15T16:42:00Z,2
2019-09-15T16:43:00Z,2
2019-09-15T16:43:48Z,2
2019-09-15T16:44:19Z,3
2019-09-15T16:44:48Z,2
2019-09-15T16:45:02Z,1
2019-09-15T16:45:48Z,2
2019-09-15T16:46:47Z,2
2019-09-15T16:47:47Z,2
2019-09-15T16:48:47Z,2
2019-09-15T16:49:47Z,2
2019-09-15T16:50:47Z,2
2019-09-15T16:51:46Z,2
2019-09-15T16:52:16Z,2
2019-09-15T16:53:16Z,2
2019-09-15T16:54:16Z,2
2019-09-15T16:55:15Z,2
2019-09-15T16:56:15Z,2
2019-09-15T16:56:48Z,3
2019-09-15T16:57:15Z,2
2019-09-15T16:58:06Z,3
2019-09-15T16:58:15Z,2
2019-09-15T16:59:14Z,2
2019-09-15T16:59:19Z,1
2019-09-15T17:00:14Z,2
2019-09-15T17:00:38Z,3
2019-09-15T17:01:14Z,2
2019-09-15T17:02:13Z,2
2019-09-15T17:03:13Z,2
2019-09-15T17:04:13Z,2
2019-09-15T17:04:14Z,3
2019-09-15T17:05:13Z,2
2019-09-15T17:06:12Z,2
2019-09-15T17:07:12Z,2
2019-09-15T17:07:13Z,3
2019-09-15T17:08:12Z,2
2019-09-15T17:09:12Z,2
2019-09-15T17:10:11Z,2
2019-09-15T17:11:11Z,2
2019-09-15T17:12:11Z,2
2019-09-15T17:13:11Z,2
2019-09-15T17:13:57Z,3
2019-09-15T17:14:10Z,2
2019-09-15T17:15:10Z,2
2019-09-15T17:16:10Z,2
2019-09-15T17:17:10Z,2
2019-09-15T17:18:09Z,2
2019-09-15T17:19:09Z,2
2019-09-15T17:20:09Z,2
2019-09-15T17:21:08Z,2
2019-09-15T17:22:08Z,2
2019-09-15T17:25:54Z,3
2019-09-15T17:33:01Z,3
2019-09-15T17:44:07Z,2
2019-09-15T17:45:38Z,2
2019-09-15T17:46:30Z,3
